matchId,playerId,playType,bodyPart,x,y,interveningOpponents,interveningTeammates,interferenceOnShooter,minute,second,outcome
m_228,p_81,جریان بازی,پای راست,19.7,2.0,3,1,متوسط,87,52,موقعیت از دست رفته
m_108,p_24,جریان بازی,پای چپ,25.19,-9.98,2,0,متوسط,82,37,موقعیت از دست رفته
m_78,p_117,جریان بازی,پای چپ,13.72,-2.0,3,0,متوسط,68,44,مهار توسط دروازه بان
m_237,p_43,جریان بازی,پای راست,8.48,4.49,3,0,زیاد,28,24,مهار توسط دروازه بان
m_57,p_138,جریان بازی,پای چپ,13.47,11.97,2,0,زیاد,19,6,برخورد به دفاع
m_219,p_60,جریان بازی,پای راست,23.69,-15.71,3,0,متوسط,46,34,موقعیت از دست رفته
m_106,p_101,ضربه آزاد مستقیم,پای راست,24.44,12.97,6,3,کم,49,4,گُل
m_193,p_152,جریان بازی,سر,4.24,0.5,1,0,متوسط,12,47,مهار توسط دروازه بان
m_49,p_45,جریان بازی,پای راست,9.48,-11.72,1,0,کم,67,11,مهار توسط دروازه بان
m_23,p_148,جریان بازی,پای راست,4.49,-15.71,3,0,متوسط,44,26,موقعیت از دست رفته
m_55,p_144,جریان بازی,پای راست,19.2,0.25,2,0,کم,35,48,مهار توسط دروازه بان
m_165,p_80,جریان بازی,پای راست,28.43,-6.73,4,2,کم,77,25,مهار توسط دروازه بان
m_163,p_68,جریان بازی,پای راست,25.44,4.49,2,2,کم,19,3,مهار توسط دروازه بان
m_225,p_8,جریان بازی,پای راست,15.46,-9.73,2,0,متوسط,56,41,برخورد به دفاع
m_171,p_114,جریان بازی,پای راست,19.45,-14.46,3,0,متوسط,42,18,مهار توسط دروازه بان
m_58,p_39,جریان بازی,سر,6.73,-1.0,3,0,متوسط,1,0,برخورد به تیردروازه
m_141,p_75,جریان بازی,پای چپ,11.22,15.46,2,0,متوسط,84,53,برخورد به دفاع
m_23,p_103,جریان بازی,پای چپ,18.21,14.96,3,1,کم,41,35,مهار توسط دروازه بان
m_143,p_17,جریان بازی,پای چپ,30.92,-2.0,3,1,متوسط,72,17,موقعیت از دست رفته
m_108,p_61,جریان بازی,پای راست,4.74,2.74,2,0,متوسط,65,46,موقعیت از دست رفته
m_80,p_145,جریان بازی,پای چپ,9.73,-12.97,4,1,متوسط,45,36,برخورد به دفاع
m_81,p_102,جریان بازی,پای چپ,22.2,1.0,2,0,متوسط,16,11,گُل
m_96,p_95,جریان بازی,سر,8.73,-2.49,3,0,متوسط,59,30,موقعیت از دست رفته
m_234,p_46,جریان بازی,پای چپ,22.94,7.48,3,0,زیاد,56,45,موقعیت از دست رفته
m_31,p_114,جریان بازی,پای راست,17.71,3.99,5,2,کم,91,12,مهار توسط دروازه بان
m_24,p_123,ضربه آزاد مستقیم,پای چپ,28.68,-8.48,7,1,کم,12,37,برخورد به تیردروازه
m_178,p_29,جریان بازی,پای چپ,19.95,9.73,2,0,متوسط,93,3,موقعیت از دست رفته
m_81,p_35,جریان بازی,سر,8.98,0.5,4,0,متوسط,15,23,مهار توسط دروازه بان
m_117,p_86,جریان بازی,پای راست,17.96,-13.97,2,0,کم,93,45,موقعیت از دست رفته
m_55,p_155,جریان بازی,سر,8.73,-4.74,2,0,متوسط,36,8,گُل
m_197,p_147,جریان بازی,پای چپ,9.98,2.24,2,0,متوسط,50,42,برخورد به دفاع
m_31,p_138,جریان بازی,سر,4.99,-2.49,1,0,کم,68,54,گُل
m_168,p_78,جریان بازی,پای راست,12.97,12.47,2,0,کم,34,38,برخورد به دفاع
m_23,p_8,جریان بازی,پای چپ,16.96,6.24,2,0,کم,83,39,مهار توسط دروازه بان
m_138,p_39,جریان بازی,پای راست,12.22,-2.99,1,0,کم,49,56,گُل
m_171,p_5,جریان بازی,پای چپ,8.98,5.24,1,0,متوسط,78,34,گُل
m_88,p_79,جریان بازی,پای چپ,12.97,-16.21,2,0,متوسط,5,56,مهار توسط دروازه بان
m_195,p_106,جریان بازی,سر,8.23,-2.0,1,0,متوسط,66,54,گُل
m_146,p_41,جریان بازی,پای چپ,15.46,18.21,2,0,متوسط,58,30,مهار توسط دروازه بان
m_177,p_28,جریان بازی,پای چپ,19.45,-16.46,3,0,متوسط,72,17,مهار توسط دروازه بان
m_124,p_71,جریان بازی,پای راست,30.67,10.72,3,1,متوسط,5,21,موقعیت از دست رفته
m_204,p_156,جریان بازی,پای چپ,15.21,-1.25,3,0,زیاد,29,35,مهار توسط دروازه بان
m_57,p_26,جریان بازی,پای راست,6.73,-6.24,2,0,زیاد,17,16,برخورد به دفاع
m_16,p_2,جریان بازی,پای چپ,8.98,-2.24,2,0,متوسط,28,36,گُل
m_82,p_141,جریان بازی,پای راست,14.96,-6.73,4,0,متوسط,41,11,موقعیت از دست رفته
m_79,p_94,جریان بازی,پای چپ,8.73,-0.5,1,0,کم,47,14,موقعیت از دست رفته
m_203,p_137,جریان بازی,پای راست,37.91,19.2,0,0,کم,16,42,برخورد به تیردروازه
m_188,p_38,جریان بازی,پای چپ,24.19,0.5,2,0,متوسط,49,40,مهار توسط دروازه بان
m_189,p_87,جریان بازی,سر,7.48,4.49,2,0,زیاد,24,40,برخورد به دفاع
m_171,p_155,جریان بازی,پای راست,24.69,-7.98,3,0,کم,26,36,برخورد به دفاع
m_203,p_100,جریان بازی,پای چپ,26.43,4.99,3,0,کم,68,16,موقعیت از دست رفته
m_98,p_13,جریان بازی,پای راست,16.21,0.25,2,0,کم,48,0,برخورد به دفاع
m_68,p_89,جریان بازی,سر,8.48,-3.49,2,0,زیاد,44,50,مهار توسط دروازه بان
m_197,p_70,جریان بازی,پای چپ,9.98,2.49,1,0,متوسط,37,54,مهار توسط دروازه بان
m_152,p_5,جریان بازی,پای راست,22.44,-6.24,4,1,کم,93,11,برخورد به دفاع
m_16,p_119,جریان بازی,پای چپ,14.96,-9.73,3,0,کم,65,46,مهار توسط دروازه بان
m_20,p_98,جریان بازی,پای راست,24.94,-18.21,2,0,کم,82,3,مهار توسط دروازه بان
m_66,p_127,جریان بازی,پای چپ,10.23,6.73,2,0,کم,94,37,موقعیت از دست رفته
m_118,p_16,ضربه آزاد مستقیم,پای چپ,24.69,11.47,5,1,کم,5,32,موقعیت از دست رفته
m_130,p_113,جریان بازی,سر,12.22,2.0,2,0,زیاد,63,44,مهار توسط دروازه بان
m_57,p_144,جریان بازی,سر,10.47,-1.5,2,0,زیاد,50,55,مهار توسط دروازه بان
m_132,p_137,جریان بازی,پای چپ,15.71,-2.99,2,0,کم,66,41,موقعیت از دست رفته
m_131,p_46,پنالتی,پای راست,10.97,0.0,1,0,کم,40,3,گُل
m_125,p_15,جریان بازی,پای راست,28.93,-12.47,4,0,کم,55,32,موقعیت از دست رفته
m_73,p_78,جریان بازی,پای راست,19.7,-15.71,1,0,کم,39,1,موقعیت از دست رفته
m_82,p_78,جریان بازی,پای چپ,29.18,9.98,4,1,متوسط,81,54,مهار توسط دروازه بان
m_112,p_64,جریان بازی,پای چپ,7.98,4.24,1,0,کم,47,48,مهار توسط دروازه بان
m_133,p_54,جریان بازی,پای راست,22.44,8.23,3,1,زیاد,69,1,مهار توسط دروازه بان
m_64,p_147,جریان بازی,پای چپ,21.95,-16.71,4,0,متوسط,87,8,موقعیت از دست رفته
m_157,p_1,جریان بازی,پای چپ,7.23,12.97,2,0,متوسط,59,36,موقعیت از دست رفته
m_175,p_47,جریان بازی,پای چپ,9.48,-12.72,3,0,کم,76,17,مهار توسط دروازه بان
m_219,p_101,پنالتی,پای راست,10.97,0.0,1,0,کم,19,40,گُل
m_180,p_22,جریان بازی,پای چپ,26.68,-0.5,3,0,متوسط,77,42,موقعیت از دست رفته
m_165,p_155,جریان بازی,پای چپ,19.45,5.24,4,0,متوسط,54,5,مهار توسط دروازه بان
m_226,p_109,جریان بازی,پای چپ,4.49,5.49,2,0,متوسط,81,38,برخورد به تیردروازه
m_85,p_98,جریان بازی,پای راست,11.72,-6.73,1,0,کم,47,51,مهار توسط دروازه بان
m_147,p_146,جریان بازی,پای چپ,10.97,10.97,4,0,کم,52,24,موقعیت از دست رفته
m_163,p_27,جریان بازی,پای چپ,17.71,9.98,2,0,زیاد,8,25,برخورد به دفاع
m_54,p_26,جریان بازی,پای چپ,19.45,4.49,4,0,زیاد,83,14,مهار توسط دروازه بان
m_223,p_76,جریان بازی,پای چپ,25.94,13.72,2,0,کم,51,18,برخورد به دفاع
m_147,p_6,جریان بازی,پای راست,6.24,-8.98,2,0,متوسط,63,1,برخورد به دفاع
m_212,p_77,جریان بازی,پای چپ,10.23,-6.24,2,0,متوسط,20,42,گُل
m_46,p_20,جریان بازی,پای راست,11.22,4.99,3,0,متوسط,40,10,گُل
m_49,p_86,جریان بازی,پای چپ,7.98,-1.25,1,0,کم,30,5,مهار توسط دروازه بان
m_62,p_63,جریان بازی,پای راست,24.44,-15.21,3,0,کم,28,32,موقعیت از دست رفته
m_193,p_126,ضربه آزاد مستقیم,پای چپ,29.18,-1.75,7,4,کم,72,5,مهار توسط دروازه بان
m_11,p_74,جریان بازی,پای راست,32.92,10.23,2,0,متوسط,61,21,برخورد به دفاع
m_8,p_127,جریان بازی,پای راست,18.7,4.24,2,0,کم,74,41,موقعیت از دست رفته
m_178,p_132,جریان بازی,سر,4.74,-5.74,2,0,متوسط,48,4,موقعیت از دست رفته
m_156,p_97,جریان بازی,سر,10.47,1.75,3,1,کم,55,28,مهار توسط دروازه بان
m_218,p_109,جریان بازی,پای راست,11.22,-12.22,4,1,متوسط,50,49,موقعیت از دست رفته
m_131,p_112,جریان بازی,سر,11.97,4.49,2,0,متوسط,86,58,مهار توسط دروازه بان
m_221,p_141,جریان بازی,پای راست,12.72,-15.71,2,0,متوسط,25,40,برخورد به تیردروازه
m_231,p_134,جریان بازی,پای راست,27.43,-2.99,2,1,کم,23,51,موقعیت از دست رفته
m_209,p_9,جریان بازی,پای راست,27.18,6.24,6,1,متوسط,94,16,موقعیت از دست رفته
m_156,p_17,جریان بازی,پای چپ,20.2,-5.49,6,3,متوسط,87,40,گُل
m_67,p_7,جریان بازی,سر,8.23,1.25,3,0,متوسط,1,58,موقعیت از دست رفته
m_189,p_105,جریان بازی,پای چپ,15.71,13.47,2,0,کم,52,32,برخورد به دفاع
m_156,p_2,جریان بازی,پای راست,25.19,-5.99,2,0,متوسط,25,59,موقعیت از دست رفته
m_76,p_135,پنالتی,پای راست,10.97,0.0,1,0,کم,97,17,گُل
m_230,p_143,جریان بازی,پای راست,11.97,9.98,1,0,کم,51,22,مهار توسط دروازه بان
m_51,p_107,جریان بازی,پای راست,26.93,8.98,4,1,کم,34,7,مهار توسط دروازه بان
m_88,p_123,جریان بازی,پای چپ,24.69,2.74,3,1,متوسط,15,48,مهار توسط دروازه بان
m_152,p_121,جریان بازی,سر,5.49,-6.73,2,0,متوسط,64,18,موقعیت از دست رفته
m_222,p_149,جریان بازی,پای راست,7.73,-2.99,2,0,زیاد,0,39,برخورد به دفاع
m_155,p_6,جریان بازی,سر,5.74,6.24,2,0,متوسط,54,22,موقعیت از دست رفته
m_162,p_63,جریان بازی,پای راست,31.67,-1.0,2,0,کم,7,17,مهار توسط دروازه بان
m_226,p_39,جریان بازی,پای چپ,26.93,9.73,3,0,کم,64,6,موقعیت از دست رفته
m_144,p_157,ضربه آزاد مستقیم,پای چپ,21.45,-13.97,7,3,کم,56,22,برخورد به دفاع
m_87,p_110,جریان بازی,پای راست,20.95,4.74,2,0,متوسط,73,50,گُل
m_130,p_146,جریان بازی,پای راست,18.7,0.5,6,1,متوسط,78,40,موقعیت از دست رفته
m_45,p_134,جریان بازی,پای راست,25.69,15.21,3,0,کم,4,46,مهار توسط دروازه بان
m_192,p_4,جریان بازی,پای چپ,12.22,1.75,3,0,زیاد,11,2,مهار توسط دروازه بان
m_199,p_65,جریان بازی,پای راست,25.19,6.73,2,0,متوسط,50,42,مهار توسط دروازه بان
m_218,p_33,جریان بازی,پای چپ,12.22,8.23,1,0,کم,79,9,مهار توسط دروازه بان
m_84,p_11,جریان بازی,پای راست,7.73,21.95,4,2,زیاد,75,0,مهار توسط دروازه بان
m_96,p_146,جریان بازی,سر,7.73,2.24,3,1,متوسط,92,26,موقعیت از دست رفته
m_48,p_75,جریان بازی,پای راست,21.7,-16.46,4,0,کم,77,30,برخورد به دفاع
m_41,p_53,جریان بازی,پای راست,17.96,0.25,3,0,متوسط,29,50,موقعیت از دست رفته
m_170,p_24,جریان بازی,پای راست,13.47,-6.48,2,0,کم,62,27,گُل
m_187,p_126,جریان بازی,پای راست,10.97,12.72,1,0,کم,43,40,برخورد به تیردروازه
m_127,p_39,جریان بازی,پای چپ,17.71,-13.47,2,1,متوسط,85,16,مهار توسط دروازه بان
m_20,p_81,جریان بازی,سر,9.98,-2.24,2,0,متوسط,24,11,برخورد به دفاع
m_10,p_41,جریان بازی,پای چپ,22.69,16.46,3,1,کم,73,4,موقعیت از دست رفته
m_101,p_49,جریان بازی,پای راست,11.47,-8.98,2,0,متوسط,23,24,برخورد به دفاع
m_119,p_93,جریان بازی,پای راست,11.47,2.0,3,0,متوسط,21,47,گُل
m_239,p_148,جریان بازی,سر,8.23,0.75,1,0,متوسط,90,11,موقعیت از دست رفته
m_178,p_16,جریان بازی,پای راست,15.46,-8.98,2,1,متوسط,81,4,مهار توسط دروازه بان
m_116,p_66,جریان بازی,پای راست,2.99,1.75,1,0,کم,81,4,گُل
m_76,p_86,جریان بازی,پای راست,23.69,-4.74,3,0,کم,87,8,موقعیت از دست رفته
m_160,p_74,جریان بازی,پای چپ,20.2,4.74,3,1,کم,19,46,موقعیت از دست رفته
m_25,p_108,جریان بازی,پای راست,13.72,15.96,3,0,متوسط,30,6,موقعیت از دست رفته
m_203,p_27,جریان بازی,پای چپ,3.24,-5.99,1,0,,32,20,گُل به خودی
m_164,p_130,جریان بازی,پای چپ,22.69,2.0,4,2,کم,95,59,موقعیت از دست رفته
m_179,p_123,جریان بازی,پای راست,25.94,2.99,2,0,متوسط,48,51,موقعیت از دست رفته
m_127,p_88,جریان بازی,پای راست,9.98,-2.49,2,0,زیاد,48,49,برخورد به دفاع
m_208,p_92,جریان بازی,سر,8.48,-3.24,4,1,متوسط,58,39,برخورد به تیردروازه
m_161,p_9,جریان بازی,پای چپ,3.99,-0.5,1,0,کم,65,43,گُل
m_220,p_138,جریان بازی,پای راست,20.45,-12.97,2,0,متوسط,28,43,مهار توسط دروازه بان
m_70,p_138,جریان بازی,پای چپ,4.49,-11.47,2,0,کم,4,30,برخورد به دفاع
m_86,p_21,جریان بازی,پای چپ,10.23,8.73,2,0,زیاد,5,59,برخورد به دفاع
m_73,p_9,جریان بازی,پای راست,17.46,17.21,3,0,متوسط,58,50,برخورد به دفاع
m_178,p_119,جریان بازی,سر,4.49,-0.5,1,0,متوسط,20,50,گُل
m_56,p_86,پنالتی,پای راست,10.97,0.0,1,0,کم,40,10,گُل
m_210,p_100,جریان بازی,سر,9.23,9.23,3,0,زیاد,51,9,موقعیت از دست رفته
m_212,p_43,جریان بازی,پای چپ,28.18,9.23,3,1,کم,62,29,مهار توسط دروازه بان
m_232,p_96,جریان بازی,پای چپ,7.98,13.97,3,0,زیاد,39,3,برخورد به دفاع
m_180,p_62,جریان بازی,پای راست,17.96,-0.75,3,1,کم,88,20,مهار توسط دروازه بان
m_218,p_100,جریان بازی,پای راست,18.45,9.73,3,0,متوسط,92,53,موقعیت از دست رفته
m_208,p_3,جریان بازی,پای راست,4.49,2.0,2,0,زیاد,62,54,برخورد به تیردروازه
m_110,p_98,جریان بازی,پای راست,13.22,11.22,2,0,متوسط,37,51,مهار توسط دروازه بان
m_20,p_117,جریان بازی,پای چپ,17.21,-13.22,1,0,متوسط,83,38,مهار توسط دروازه بان
m_66,p_93,جریان بازی,پای چپ,4.49,0.5,1,0,متوسط,71,49,موقعیت از دست رفته
m_157,p_55,جریان بازی,پای چپ,6.98,16.71,3,0,کم,21,19,موقعیت از دست رفته
m_98,p_15,جریان بازی,سر,9.73,4.24,2,0,کم,21,27,مهار توسط دروازه بان
m_83,p_6,جریان بازی,پای چپ,30.67,17.21,3,2,متوسط,62,46,موقعیت از دست رفته
m_118,p_121,جریان بازی,پای راست,22.2,11.47,3,0,متوسط,32,32,برخورد به دفاع
m_75,p_127,ضربه آزاد مستقیم,پای راست,18.45,13.72,7,2,کم,21,22,مهار توسط دروازه بان
m_42,p_67,جریان بازی,پای راست,20.7,-1.25,4,0,متوسط,92,17,مهار توسط دروازه بان
m_62,p_144,جریان بازی,پای راست,9.73,-11.47,3,0,متوسط,72,40,برخورد به دفاع
m_47,p_44,جریان بازی,پای راست,4.99,15.21,4,3,متوسط,7,59,گُل
m_93,p_102,جریان بازی,پای راست,27.68,-1.5,2,0,کم,39,21,موقعیت از دست رفته
m_59,p_17,جریان بازی,پای راست,14.46,-15.71,2,0,متوسط,33,36,موقعیت از دست رفته
m_237,p_9,ضربه آزاد مستقیم,پای چپ,22.2,-2.99,5,1,کم,0,10,برخورد به دفاع
m_80,p_82,جریان بازی,پای چپ,2.99,7.73,1,0,کم,32,29,موقعیت از دست رفته
m_10,p_80,جریان بازی,پای راست,17.46,4.24,2,0,متوسط,8,27,موقعیت از دست رفته
m_56,p_121,جریان بازی,پای چپ,18.95,8.73,3,0,کم,61,8,مهار توسط دروازه بان
